date,conditional_volatility,regime
2012-06-14,1.1116440461517156,high
2012-06-15,1.058983822690264,medium
2012-06-18,1.0098805266257977,medium
2012-06-19,0.9641438355207013,medium
2012-06-20,0.9215927331857151,medium
2012-06-21,0.8857250621336512,medium
2012-06-22,1.2798562924731032,high
2012-06-25,1.2161285432212865,high
2012-06-26,1.3452236869184298,high
2012-06-27,1.2772907280765053,high
2012-06-28,1.2137289788883765,high
2012-06-29,1.1584940993497488,high
2012-07-02,1.1027101253680514,high
2012-07-03,1.0506497604337521,medium
2012-07-05,1.0021142741451077,medium
2012-07-06,0.9791267198376384,medium
2012-07-09,1.020916583928613,medium
2012-07-10,0.9775790359557963,medium
2012-07-11,0.9986292422747342,medium
2012-07-12,0.9537246946050555,medium
2012-07-13,0.938087727959411,medium
2012-07-16,0.8973756202298045,medium
2012-07-17,0.8662177633271532,medium
2012-07-18,0.830683664539957,medium
2012-07-19,0.7977758111611639,medium
2012-07-20,0.7673457358233051,medium
2012-07-23,0.8579878162784442,medium
2012-07-24,0.9092738198042379,medium
2012-07-25,0.9548279979097138,medium
2012-07-26,0.9132136692032106,medium
2012-07-27,0.8742751804117843,medium
2012-07-30,0.8381520909255928,medium
2012-07-31,0.8052404322212717,medium
2012-08-01,0.7976241625308814,medium
2012-08-02,0.7784442052022282,medium
2012-08-03,0.8176283374470272,medium
2012-08-06,0.785697925825158,medium
2012-08-07,0.7561893404151355,medium
2012-08-08,0.7289620211733769,medium
2012-08-09,0.7038806260134255,low
2012-08-10,0.6808147184815515,low
2012-08-13,0.6596385348482058,low
2012-08-14,0.6432471708187267,low
2012-08-15,0.6254086215664257,low
2012-08-16,0.6089355227743484,low
2012-08-17,0.5939118670572197,low
2012-08-20,0.5802333528065914,low
2012-08-21,0.5678942962045003,low
2012-08-22,0.5783363921591291,low
2012-08-23,0.5660775976829364,low
2012-08-24,0.6565907910923754,low
2012-08-27,0.6374404332188366,low
2012-08-28,0.620652359735864,low
2012-08-29,0.6061587967594025,low
2012-08-30,0.5913820357771523,low
2012-08-31,0.6703202699657095,low
2012-09-04,0.6500162967080959,low
2012-09-05,0.6341365823561443,low
2012-09-06,0.6193039770882638,low
2012-09-07,0.6033650282949594,low
2012-09-10,0.5888374526367992,low
2012-09-11,0.635477906892161,low
2012-09-12,0.618131144167873,low
2012-09-13,0.6022952143993497,low
2012-09-14,0.5878632669502225,low
2012-09-17,0.5747329436277986,low
2012-09-18,0.5802711425281736,low
2012-09-19,0.5713626104325538,low
2012-09-20,0.5597482950640549,low
2012-09-21,0.5501650511826232,low
2012-09-24,0.5406928996439088,low
2012-09-25,0.541979550133855,low
2012-09-26,0.7004037973044013,low
2012-09-27,0.722901936740549,medium
2012-09-28,0.69830396820038,low
2012-10-01,0.7042500604862507,low
2012-10-02,0.6811541778353288,low
2012-10-03,0.6599499150909307,low
2012-10-04,0.6405159555346697,low
2012-10-05,0.6227354106488192,low
2012-10-08,0.6069316330837683,low
2012-10-09,0.6121215472530842,low
2012-10-10,0.7345503485170547,medium
2012-10-11,0.7590357240869106,medium
2012-10-12,0.7315874198402766,medium
2012-10-15,0.7190072537758381,low
2012-10-16,0.6947211426344102,low
2012-10-17,0.6724012996186919,low
2012-10-18,0.6519237233571731,low
2012-10-19,0.643089718530927,low
2012-10-22,0.9485431349079708,medium
2012-10-23,0.9070908627200684,medium
2012-10-24,1.0685686266976275,medium
2012-10-25,1.0283382628123439,medium
2012-10-26,0.9813299790420789,medium
2012-10-31,0.9384358233396479,medium
2012-11-01,0.8977036482447553,medium
2012-11-02,0.8598806508937933,medium
2012-11-05,0.9195259134150058,medium
2012-11-06,0.8801355884678932,medium
2012-11-07,0.8435855385881752,medium
2012-11-08,1.3024498320672684,high
2012-11-09,1.344743848457467,high
2012-11-12,1.2768415968104376,high
2012-11-13,1.2133153454115537,high
2012-11-14,1.1675191258517854,high
2012-11-15,1.2614139425203552,high
2012-11-16,1.20132793931772,high
2012-11-19,1.1427176571960036,high
2012-11-20,1.0879816099938313,high
2012-11-21,1.0369132876449247,medium
2012-11-23,0.9893168035774629,medium
2012-11-26,0.9450060371269685,medium
2012-11-27,0.9087869580910124,medium
2012-11-28,0.900104541993856,medium
2012-11-29,0.8621083703917931,medium
2012-11-30,0.8268755596588606,medium
2012-12-03,0.7942563515189635,medium
2012-12-04,0.7923826357860042,medium
2012-12-05,0.7667118505322229,medium
2012-12-06,0.7386659962641088,medium
2012-12-07,0.7128149913108237,low
2012-12-10,0.6890266358649629,low
2012-12-11,0.6671734790050109,low
2012-12-12,0.6471326343955951,low
2012-12-13,0.6287856677992494,low
2012-12-14,0.6716251111335897,low
2012-12-17,0.6767161520817003,low
2012-12-18,0.655879646518525,low
2012-12-19,0.6367894433410872,low
2012-12-20,0.7019485263431319,low
2012-12-21,0.6790395307106549,low
2012-12-24,0.7734128489691343,medium
2012-12-26,0.753278854903845,medium
2012-12-27,0.7564821915268096,medium
2012-12-28,0.7317630809824821,medium
2012-12-31,0.8527362660221793,medium
2013-01-02,0.8181929054130634,medium
2013-01-03,0.7862200776218601,medium
2013-01-04,0.762914842238504,medium
2013-01-07,0.73516368864749,medium
2013-01-08,0.7235076995217836,medium
2013-01-09,0.7140039125851804,low
2013-01-10,0.6901198019757795,low
2013-01-11,0.6681768831758529,low
2013-01-14,0.6481531768843334,low
2013-01-15,0.6315974136876221,low
2013-01-16,0.6145862733299922,low
2013-01-17,0.5990636087951461,low
2013-01-18,0.5849212344524233,low
2013-01-22,0.5720589790670906,low
2013-01-23,0.5603800554481758,low
2013-01-24,0.5497923510143797,low
2013-01-25,0.5402862177611006,low
2013-01-28,0.5316161397307836,low
2013-01-29,0.5310393524145296,low
2013-01-30,0.5232700124868624,low
2013-01-31,0.5448187476835195,low
2013-02-01,0.5484623889349348,low
2013-02-04,0.5390056574528164,low
2013-02-05,0.7278637315640365,medium
2013-02-06,0.7028697869369372,low
2013-02-07,0.6798859423058392,low
2013-02-08,0.6643215171132719,low
2013-02-11,0.6445197982264497,low
2013-02-12,0.6273724297351038,low
2013-02-13,0.6107282272825804,low
2013-02-14,0.5955455753275569,low
2013-02-15,0.5817196629336724,low
2013-02-19,0.5716590403595787,low
2013-02-20,0.5600172156232843,low
2013-02-21,0.7671083646772429,medium
2013-02-22,0.7888303065771624,medium
2013-02-25,0.7590820787830649,medium
2013-02-26,1.0752610912744325,medium
2013-02-27,1.0250527836990175,medium
2013-02-28,0.9782702887169729,medium
2013-03-01,0.9358543754697307,medium
2013-03-04,0.8953007729712978,medium
2013-03-05,0.857651279840848,medium
2013-03-06,0.8227459453533471,medium
2013-03-07,0.7904315378736083,medium
2013-03-08,0.7605609869551089,medium
2013-03-11,0.7329929000224963,medium
2013-03-12,0.707591157446213,low
2013-03-13,0.6931403588524192,low
2013-03-14,0.670949844405042,low
2013-03-15,0.6505933168380755,low
2013-03-18,0.6367085752368644,low
2013-03-19,0.6649486570181733,low
2013-03-20,0.6546815339772809,low
2013-03-21,0.635692768746937,low
2013-03-22,0.7154110238688848,low
2013-03-25,0.6914136996418014,low
2013-03-26,0.6860521317449857,low
2013-03-27,0.6644436378885579,low
2013-03-28,0.6455402964759441,low
2013-04-01,0.6273293066403235,low
2013-04-02,0.6420908344114421,low
2013-04-03,0.6241751370967069,low
2013-04-04,0.7599141541057954,medium
2013-04-05,0.7323964240458073,medium
2013-04-08,0.7323287666154588,medium
2013-04-09,0.7069797395199003,low
